sec,Bid_Size,Offer_Size,spread,OB_IB,last_spread,spread_state
2020-01-02 09:30:18,2.8275862068965516,1.3275862068965518,0.9201724137931074,0.9866771159874608,0.5271428571428622,1
2020-01-02 09:30:19,1.7142857142857142,1.380952380952381,0.5271428571428622,1.2787226001511716,0.1799999999999965,1
2020-01-02 09:30:20,1.0,1.0909090909090908,0.1799999999999965,1.0909090909090908,0.10851063829786799,1
2020-01-02 09:30:21,2.425531914893617,1.3829787234042554,0.10851063829786799,0.9586165607442203,0.12000000000002349,-1
2020-01-02 09:30:22,1.6666666666666667,1.0,0.12000000000002349,0.7777777777777777,0.08666666666669522,1
2020-01-02 09:30:23,1.1111111111111112,2.3333333333333335,0.08666666666669522,2.2777777777777777,0.10250000000002046,-1
2020-01-02 09:30:24,3.0,4.75,0.10250000000002046,1.5833333333333335,0.06857142857142846,1
2020-01-02 09:30:25,1.6666666666666667,2.380952380952381,0.06857142857142846,1.4126984126984128,0.22511111111110974,-1
2020-01-02 09:30:26,2.577777777777778,1.4444444444444444,0.22511111111110974,1.0042424242424242,0.19999999999999676,1
2020-01-02 09:30:27,2.857142857142857,2.142857142857143,0.19999999999999676,1.4177489177489178,0.19999999999998863,1
2020-01-02 09:30:28,3.6,2.8,0.19999999999998863,1.506060606060606,0.21410714285713897,-1
2020-01-02 09:30:29,1.625,1.8392857142857142,0.21410714285713897,1.3764880952380951,0.16379310344828565,1
2020-01-02 09:30:30,1.5862068965517242,2.103448275862069,0.16379310344828565,1.4712643678160922,0.34200000000000463,-1
2020-01-02 09:30:31,1.6307692307692307,4.138461538461539,0.34200000000000463,3.9739926739926736,0.7100000000000364,-1
2020-01-02 09:30:32,2.8,40.6,0.7100000000000364,40.27333333333333,1.1350000000000477,-1
2020-01-02 09:30:33,1.0,100.0,1.1350000000000477,100.0,1.1350000000000477,0
2020-01-02 09:30:34,1.0,100.0,1.1350000000000477,100.0,0.26295597484276156,1
2020-01-02 09:30:35,1.4654088050314464,2.0377358490566038,0.26295597484276156,1.7291105121293802,0.3619672131147725,-1
2020-01-02 09:30:36,1.8032786885245902,1.6721311475409837,0.3619672131147725,1.0300546448087433,0.21469387755101077,1
2020-01-02 09:30:37,1.7551020408163265,4.26530612244898,0.21469387755101077,3.3435374149659864,1.170000000000016,-1
2020-01-02 09:30:38,1.0,40.6,1.170000000000016,40.6,0.12789473684209066,1
2020-01-02 09:30:39,1.7105263157894737,4.421052631578948,0.12789473684209066,4.121052631578947,0.29000000000002046,-1
2020-01-02 09:30:40,1.5,1.0,0.29000000000002046,0.75,0.29000000000002046,0
2020-01-02 09:30:41,1.0,1.0,0.29000000000002046,1.0,0.09423076923075786,1
2020-01-02 09:30:42,1.8846153846153846,1.7564102564102564,0.09423076923075786,1.3255550005550005,0.1926923076923037,-1
2020-01-02 09:30:43,1.5256410256410255,4.064102564102564,0.1926923076923037,3.8337606837606835,0.2852941176470568,-1
2020-01-02 09:30:44,1.7058823529411764,1.3529411764705883,0.2852941176470568,0.9264705882352942,0.1562068965517183,1
2020-01-02 09:30:45,1.5172413793103448,5.431034482758621,0.1562068965517183,4.652298850574712,0.13740740740740034,1
2020-01-02 09:30:46,2.3333333333333335,13.925925925925926,0.13740740740740034,10.648324514991181,0.09853932584270345,1
2020-01-02 09:30:47,2.157303370786517,7.314606741573034,0.09853932584270345,4.349063670411985,0.07899999999999636,1
2020-01-02 09:30:48,1.8,1.35,0.07899999999999636,0.9541666666666666,0.2041379310344843,-1
2020-01-02 09:30:49,1.6206896551724137,1.9482758620689655,0.2041379310344843,1.543103448275862,0.25815789473685863,-1
2020-01-02 09:30:50,1.631578947368421,4.2894736842105265,0.25815789473685863,3.8837719298245617,1.0635000000000274,-1
2020-01-02 09:30:51,24.15,11.15,1.0635000000000274,0.6481861471861472,0.9000000000000228,1
2020-01-02 09:30:52,41.2,21.8,0.9000000000000228,1.002,2.125,-1
2020-01-02 09:30:53,100.0,50.5,2.125,0.505,0.05882352941176805,1
2020-01-02 09:30:54,3.176470588235294,2.0588235294117645,0.05882352941176805,1.1264960529666412,0.04666666666667475,1
2020-01-02 09:30:55,2.7777777777777777,1.5555555555555556,0.04666666666667475,0.9555555555555555,0.2887755102040823,-1
2020-01-02 09:30:56,8.693877551020408,9.89795918367347,0.2887755102040823,5.184396589804753,0.14379310344827248,1
2020-01-02 09:30:57,1.896551724137931,2.4482758620689653,0.14379310344827248,2.06551724137931,0.49692307692307974,-1
2020-01-02 09:30:58,1.7692307692307692,24.307692307692307,0.49692307692307974,23.941025641025643,0.13599999999998544,1
2020-01-02 09:30:59,1.18,5.76,0.13599999999998544,5.6,0.6769230769230815,-1
2020-01-02 09:31:00,1.2967032967032968,2.8351648351648353,0.6769230769230815,2.489010989010989,0.3930612244898224,1
2020-01-02 09:31:01,1.7551020408163265,7.63265306122449,0.3930612244898224,7.32312925170068,0.2546874999999975,1
2020-01-02 09:31:02,1.78125,13.90625,0.2546874999999975,13.302083333333334,0.182608695652166,1
2020-01-02 09:31:03,1.5217391304347827,6.3478260869565215,0.182608695652166,5.72463768115942,0.26758620689655727,-1
2020-01-02 09:31:04,1.5172413793103448,19.137931034482758,0.26758620689655727,18.754310344827587,0.397647058823559,-1
2020-01-02 09:31:05,1.7058823529411764,30.529411764705884,0.397647058823559,30.11764705882353,0.16294117647059386,1
2020-01-02 09:31:06,1.8235294117647058,4.176470588235294,0.16294117647059386,3.76078431372549,0.09113207547169137,1
2020-01-02 09:31:07,2.2264150943396226,1.9622641509433962,0.09113207547169137,1.0650943396226416,0.11666666666666951,-1
2020-01-02 09:31:08,2.7222222222222223,3.9166666666666665,0.11666666666666951,2.883928571428571,0.09121951219512495,1
2020-01-02 09:31:09,2.0,8.146341463414634,0.09121951219512495,3.768292682926829,0.06956521739132758,1
2020-01-02 09:31:10,2.8260869565217392,2.739130434782609,0.06956521739132758,1.1884057971014492,0.0650000000000072,1
2020-01-02 09:31:11,2.2777777777777777,2.2777777777777777,0.0650000000000072,1.0925925925925926,0.06500000000001803,-1
2020-01-02 09:31:12,1.6428571428571428,1.5714285714285714,0.06500000000001803,1.119047619047619,0.06333333333333258,1
2020-01-02 09:31:13,3.3333333333333335,1.6666666666666667,0.06333333333333258,1.0833333333333333,0.13088235294118616,-1
2020-01-02 09:31:14,1.4411764705882353,1.9705882352941178,0.13088235294118616,1.6701680672268908,0.1994444444444462,-1
2020-01-02 09:31:15,1.9444444444444444,3.4814814814814814,0.1994444444444462,3.0703115814226924,0.16148148148147673,1
2020-01-02 09:31:16,2.037037037037037,2.074074074074074,0.16148148148147673,1.2819664902998238,0.2276923076923105,-1
2020-01-02 09:31:17,2.1538461538461537,1.5384615384615385,0.2276923076923105,0.9294871794871795,0.169999999999986,1
2020-01-02 09:31:18,2.5789473684210527,1.8421052631578947,0.169999999999986,0.9154135338345865,0.09555555555556655,1
2020-01-02 09:31:19,2.2777777777777777,2.111111111111111,0.09555555555556655,1.194973544973545,0.2355172413793039,-1
2020-01-02 09:31:21,2.413793103448276,1.7758620689655173,0.2355172413793039,0.8889573070607554,0.22166666666666401,1
2020-01-02 09:31:22,1.7777777777777777,1.6111111111111112,0.22166666666666401,0.9444444444444444,0.14812500000000264,1
2020-01-02 09:31:23,2.0208333333333335,4.416666666666667,0.14812500000000264,3.533333333333333,0.07449999999999193,1
2020-01-02 09:31:24,2.25,1.7,0.07449999999999193,1.0116666666666667,0.2713333333333272,-1
2020-01-02 09:31:25,2.3,12.4,0.2713333333333272,11.116666666666667,0.18411764705881992,1
2020-01-02 09:31:26,1.7058823529411764,2.823529411764706,0.18411764705881992,1.9705882352941178,0.11381355932202962,1
2020-01-02 09:31:27,2.0084745762711864,2.1779661016949152,0.11381355932202962,1.3388418079096045,0.08722222222221869,1
2020-01-02 09:31:28,1.8888888888888888,1.8888888888888888,0.08722222222221869,1.2592592592592593,0.14406779661015987,-1
2020-01-02 09:31:29,1.847457627118644,5.4576271186440675,0.14406779661015987,4.813559322033898,0.08999999999997499,1
2020-01-02 09:31:30,3.0,2.0,0.08999999999997499,0.6666666666666666,0.0958823529411762,-1
2020-01-02 09:31:31,2.411764705882353,2.411764705882353,0.0958823529411762,1.2323529411764707,0.10711538461538339,-1
2020-01-02 09:31:32,2.5576923076923075,2.1153846153846154,0.10711538461538339,1.2804487179487178,0.3902439024390161,-1
2020-01-02 09:31:33,1.6341463414634145,11.853658536585366,0.3902439024390161,11.37746806039489,0.5711111111111017,-1
2020-01-02 09:31:34,1.9444444444444444,7.888888888888889,0.5711111111111017,7.029100529100528,0.3565340909090938,1
2020-01-02 09:31:35,2.039772727272727,2.789772727272727,0.3565340909090938,2.2030043077837194,0.7464062500000148,-1
2020-01-02 09:31:36,5.046875,4.890625,0.7464062500000148,2.6722988153594773,0.44878787878788573,1
2020-01-02 09:31:37,1.5151515151515151,1.8181818181818181,0.44878787878788573,1.3383838383838382,0.22709677419356006,1
2020-01-02 09:31:38,5.258064516129032,1.935483870967742,0.22709677419356006,1.3491842788283277,0.13573333333333343,1
2020-01-02 09:31:39,1.8133333333333332,2.0,0.13573333333333343,1.3866666666666667,0.12333333333332774,1
2020-01-02 09:31:40,2.3333333333333335,1.875,0.12333333333332774,1.308101851851852,0.07777777777777967,1
2020-01-02 09:31:41,3.0,1.7222222222222223,0.07777777777777967,0.9323232323232323,0.06307692307692693,1
2020-01-02 09:31:42,1.5,1.9230769230769231,0.06307692307692693,1.3397435897435899,0.07719999999999573,-1
2020-01-02 09:31:43,1.52,1.88,0.07719999999999573,1.47,0.081818181818172,-1
2020-01-02 09:31:44,1.6818181818181819,1.6363636363636365,0.081818181818172,1.075757575757576,0.10491525423728425,-1
2020-01-02 09:31:45,2.3220338983050848,2.0338983050847457,0.10491525423728425,1.1937853107344634,0.08427272727273227,1
2020-01-02 09:31:46,4.109090909090909,2.672727272727273,0.08427272727273227,1.9168724645630015,0.07348837209302515,1
2020-01-02 09:31:47,1.7906976744186047,1.6744186046511629,0.07348837209302515,1.1531007751937985,0.11729166666667723,-1
2020-01-02 09:31:48,2.0,3.9791666666666665,0.11729166666667723,3.1645833333333333,0.06714285714286104,1
2020-01-02 09:31:49,2.0714285714285716,1.9285714285714286,0.06714285714286104,1.1666666666666665,0.06029411764706083,1
2020-01-02 09:31:50,1.911764705882353,2.5,0.06029411764706083,1.4740196078431373,0.0913636363636269,-1
2020-01-02 09:31:51,2.1818181818181817,1.6136363636363635,0.0913636363636269,0.8151515151515152,0.05000000000000758,1
2020-01-02 09:31:52,3.0,1.6666666666666667,0.05000000000000758,0.8533333333333334,0.06720000000000027,-1
2020-01-02 09:31:53,1.92,1.96,0.06720000000000027,1.2,0.08772727272727562,-1
2020-01-02 09:31:54,2.3636363636363638,1.5909090909090908,0.08772727272727562,0.8057359307359306,0.05699999999999363,1
2020-01-02 09:31:55,1.775,2.075,0.05699999999999363,1.2375,0.23818181818180825,-1
2020-01-02 09:31:56,1.7727272727272727,1.6818181818181819,0.23818181818180825,1.2113636363636362,0.07833333333330945,1
2020-01-02 09:31:57,1.8333333333333333,1.3333333333333333,0.07833333333330945,0.8055555555555555,0.05454545454542561,1
2020-01-02 09:31:58,1.6818181818181819,2.0454545454545454,0.05454545454542561,1.4696969696969697,0.09535714285712718,-1
2020-01-02 09:31:59,1.7857142857142858,2.1785714285714284,0.09535714285712718,1.3988095238095237,0.1051219512195081,-1
2020-01-02 09:32:00,1.951219512195122,1.5365853658536586,0.1051219512195081,1.0081300813008132,0.11086206896550854,-1
2020-01-02 09:32:01,1.8448275862068966,2.086206896551724,0.11086206896550854,1.4180008210180624,0.08000000000000007,1
2020-01-02 09:32:02,2.0625,4.25,0.08000000000000007,2.03125,0.13578947368422614,-1
2020-01-02 09:32:03,2.1842105263157894,3.5526315789473686,0.13578947368422614,2.8026315789473686,0.21663043478260877,-1
2020-01-02 09:32:04,4.565217391304348,6.086956521739131,0.21663043478260877,3.0755434782608693,0.3164285714285922,-1
2020-01-02 09:32:05,9.785714285714286,15.857142857142858,0.3164285714285922,7.930952380952381,0.24757575757576838,1
2020-01-02 09:32:06,2.3333333333333335,7.0606060606060606,0.24757575757576838,5.146464646464647,0.0746875000000049,1
2020-01-02 09:32:07,1.765625,2.515625,0.0746875000000049,1.6776041666666666,0.12399999999999767,-1
2020-01-02 09:32:08,2.085714285714286,1.1714285714285715,0.12399999999999767,0.7970748299319729,0.09875000000000789,1
2020-01-02 09:32:09,2.03125,1.53125,0.09875000000000789,0.9404017857142857,0.15640000000001805,-1
2020-01-02 09:32:10,1.96,4.16,0.15640000000001805,3.3866666666666667,0.11555555555555692,1
2020-01-02 09:32:11,3.5238095238095237,3.5238095238095237,0.11555555555555692,1.212962962962963,0.20439024390244584,-1
2020-01-02 09:32:12,4.317073170731708,6.7560975609756095,0.20439024390244584,3.6036585365853657,0.22786324786324955,-1
2020-01-02 09:32:13,2.8547008547008548,3.47008547008547,0.22786324786324955,1.9925383258716591,0.7145454545454765,-1
2020-01-02 09:32:14,1.4545454545454546,1.7272727272727273,0.7145454545454765,1.1363636363636365,0.1624324324324322,1
2020-01-02 09:32:15,5.081081081081081,6.8108108108108105,0.1624324324324322,3.634813384813385,0.1181428571428585,1
2020-01-02 09:32:16,3.657142857142857,4.6,0.1181428571428585,2.5552380952380953,0.6566666666666663,-1
2020-01-02 09:32:17,18.166666666666668,35.5,0.6566666666666663,18.583333333333332,0.10827586206896113,1
2020-01-02 09:32:18,2.206896551724138,5.689655172413793,0.10827586206896113,4.783333333333333,0.12315068493150153,-1
2020-01-02 09:32:19,3.328767123287671,4.6438356164383565,0.12315068493150153,2.4627853881278536,0.08770833333331869,1
2020-01-02 09:32:20,2.2916666666666665,2.0,0.08770833333331869,1.1020833333333333,0.07277777777777317,1
2020-01-02 09:32:21,1.8333333333333333,2.111111111111111,0.07277777777777317,1.3449074074074074,0.07000000000000682,1
2020-01-02 09:32:22,1.88,2.04,0.07000000000000682,1.2533333333333332,0.07333333333333972,-1
2020-01-02 09:32:23,1.2857142857142858,1.8571428571428572,0.07333333333333972,1.5714285714285714,0.05774193548386246,1
2020-01-02 09:32:24,1.4838709677419355,1.2580645161290323,0.05774193548386246,0.9516129032258065,0.07703703703702802,-1
2020-01-02 09:32:25,1.3333333333333333,1.3333333333333333,0.07703703703702802,1.191358024691358,0.15324999999999278,-1
2020-01-02 09:32:26,4.9,4.7,0.15324999999999278,1.1683333333333334,0.21685714285715676,-1
2020-01-02 09:32:27,4.457142857142857,7.914285714285715,0.21685714285715676,4.585714285714285,0.12411764705882099,1
2020-01-02 09:32:28,1.411764705882353,1.7058823529411764,0.12411764705882099,1.5,0.11699999999999591,1
2020-01-02 09:32:29,1.4,1.2,0.11699999999999591,0.95,0.09866666666666787,1
2020-01-02 09:32:30,1.5333333333333334,2.2666666666666666,0.09866666666666787,1.5666666666666667,0.11399999999998726,-1
2020-01-02 09:32:31,1.4,2.2,0.11399999999998726,1.9333333333333331,0.05000000000001137,1
2020-01-02 09:32:32,3.0,2.0,0.05000000000001137,0.6666666666666666,0.13799999999999954,-1
2020-01-02 09:32:33,3.3,1.8,0.13799999999999954,1.388095238095238,0.19085714285714792,-1
2020-01-02 09:32:34,1.6857142857142857,1.5714285714285714,0.19085714285714792,1.3040816326530613,0.06791666666666411,1
2020-01-02 09:32:35,2.9166666666666665,1.25,0.06791666666666411,0.6795138888888889,0.08399999999999182,-1
2020-01-02 09:32:36,1.9333333333333333,1.7333333333333334,0.08399999999999182,1.3972222222222221,0.13634615384615117,-1
2020-01-02 09:32:37,2.2884615384615383,3.576923076923077,0.13634615384615117,2.976304945054945,0.16666666666667357,-1
2020-01-02 09:32:38,2.090909090909091,1.5757575757575757,0.16666666666667357,0.9085858585858586,0.06636363636363801,1
2020-01-02 09:32:39,3.1818181818181817,1.3636363636363635,0.06636363636363801,0.5311688311688312,0.30928571428569895,-1
2020-01-02 09:32:40,9.892857142857142,15.714285714285714,0.30928571428569895,7.891666666666667,0.08741935483870168,1
2020-01-02 09:32:41,2.225806451612903,4.67741935483871,0.08741935483870168,3.981182795698925,0.055714285714291885,1
2020-01-02 09:32:42,1.8571428571428572,3.0,0.055714285714291885,1.6190476190476188,0.06288888888888854,-1
2020-01-02 09:32:43,2.0444444444444443,1.8444444444444446,0.06288888888888854,1.3275925925925927,0.0961538461538447,-1
2020-01-02 09:32:44,2.3076923076923075,1.6666666666666667,0.0961538461538447,1.1803418803418804,0.22458333333333988,-1
2020-01-02 09:32:45,4.1875,5.895833333333333,0.22458333333333988,3.0999999999999996,0.07199999999999136,1
2020-01-02 09:32:46,1.6,2.8,0.07199999999999136,2.0,0.051999999999983025,1
2020-01-02 09:32:48,2.066666666666667,1.3333333333333333,0.051999999999983025,0.853968253968254,0.14961538461537316,-1
2020-01-02 09:32:49,2.5,1.6538461538461537,0.14961538461537316,0.7628205128205128,0.07299999999999898,1
2020-01-02 09:32:50,2.65,1.7,0.07299999999999898,0.8338095238095239,0.14611111111112113,-1
2020-01-02 09:32:51,4.847222222222222,3.25,0.14611111111112113,0.992962962962963,0.06599999999998545,1
2020-01-02 09:32:52,1.6,1.6,0.06599999999998545,1.3,0.06999999999999318,-1
2020-01-02 09:32:53,2.0,3.0,0.06999999999999318,1.5,0.059999999999983324,1
2020-01-02 09:32:55,2.0,1.6666666666666667,0.059999999999983324,0.9444444444444445,0.10166666666666895,-1
2020-01-02 09:32:56,2.4,1.9666666666666666,0.10166666666666895,1.2641666666666667,0.060000000000002274,1
2020-01-02 09:32:57,2.125,3.75,0.060000000000002274,2.0,0.0970408163265311,-1
2020-01-02 09:32:58,3.0306122448979593,2.357142857142857,0.0970408163265311,1.316938775510204,0.19982142857146204,-1
2020-01-02 09:32:59,4.357142857142857,5.410714285714286,0.19982142857146204,2.655059523809524,0.18040816326530446,1
2020-01-02 09:33:00,3.673469387755102,4.0,0.18040816326530446,3.404965986394558,0.07454545454544359,1
2020-01-02 09:33:01,2.409090909090909,2.0,0.07454545454544359,0.95,0.05266666666663771,1
2020-01-02 09:33:02,4.533333333333333,2.4,0.05266666666663771,1.0963492063492064,0.04400000000000546,1
2020-01-02 09:33:03,2.0,1.4,0.04400000000000546,0.85,0.04642857142858604,-1
2020-01-02 09:33:04,2.2142857142857144,1.7142857142857142,0.04642857142858604,0.8095238095238094,0.0724324324324403,-1
2020-01-02 09:33:05,2.189189189189189,2.135135135135135,0.0724324324324403,1.1081081081081081,0.05499999999999261,1
2020-01-02 09:33:06,4.0,3.5,0.05499999999999261,1.4229797979797982,0.10731707317072423,-1
2020-01-02 09:33:07,4.341463414634147,2.1951219512195124,0.10731707317072423,1.3721951219512194,0.3210526315789426,-1
2020-01-02 09:33:08,13.0,6.894736842105263,0.3210526315789426,0.8057894736842105,0.18799999999998818,1
2020-01-02 09:33:09,4.0,2.0,0.18799999999998818,1.0307692307692307,0.11555555555556414,1
2020-01-02 09:33:10,2.5555555555555554,6.0,0.11555555555556414,2.9259259259259256,1.5700000000000065,-1
2020-01-02 09:33:11,2.588235294117647,3.235294117647059,1.5700000000000065,1.4698340874811462,0.12382352941177246,1
2020-01-02 09:33:12,1.9705882352941178,10.882352941176471,0.12382352941177246,5.5588235294117645,0.49299999999997607,-1
2020-01-02 09:33:13,1.9666666666666666,11.566666666666666,0.49299999999997607,8.970555555555556,0.03666666666663332,1
2020-01-02 09:33:14,1.5555555555555556,43.77777777777778,0.03666666666663332,43.63333333333333,0.0728787878787638,-1
2020-01-02 09:33:15,3.590909090909091,4.757575757575758,0.0728787878787638,1.6796208841663387,0.07962962962962458,-1
2020-01-02 09:33:16,2.5185185185185186,3.037037037037037,0.07962962962962458,2.110636277302944,0.06300000000000239,1
2020-01-02 09:33:17,2.05,1.5,0.06300000000000239,0.8458333333333334,0.07869565217390079,-1
2020-01-02 09:33:18,2.869565217391304,2.130434782608696,0.07869565217390079,0.8297101449275361,0.12431372549019559,-1
2020-01-02 09:33:19,4.352941176470588,2.764705882352941,0.12431372549019559,1.7391783380018673,0.08312500000000611,1
2020-01-02 09:33:20,2.15625,3.03125,0.08312500000000611,2.119270833333333,0.15405405405405376,-1
2020-01-02 09:33:21,5.162162162162162,2.6486486486486487,0.15405405405405376,1.429033099033099,0.14687499999999787,1
2020-01-02 09:33:22,5.09375,3.0,0.14687499999999787,1.7685416666666667,0.0744444444444399,1
2020-01-02 09:33:23,2.0555555555555554,2.8333333333333335,0.0744444444444399,1.7685185185185184,0.09479591836735411,-1
2020-01-02 09:33:24,3.2551020408163267,1.8061224489795917,0.09479591836735411,0.926827016520894,0.19400000000000545,-1
2020-01-02 09:33:25,2.7666666666666666,1.6333333333333333,0.19400000000000545,0.9430555555555556,0.2218181818181816,-1
2020-01-02 09:33:26,2.5090909090909093,1.7454545454545454,0.2218181818181816,1.021969696969697,0.10618705035971462,1
2020-01-02 09:33:27,1.8489208633093526,2.2805755395683454,0.10618705035971462,1.4646282973621103,0.10623529411765878,-1
2020-01-02 09:33:28,2.1058823529411765,4.317647058823529,0.10623529411765878,3.2509803921568627,0.06632653061223445,1
2020-01-02 09:33:29,1.5918367346938775,3.2244897959183674,0.06632653061223445,2.599319727891156,0.16791666666666197,-1
2020-01-02 09:33:30,2.5,2.5833333333333335,0.16791666666666197,1.572048611111111,0.20463414634145477,-1
2020-01-02 09:33:31,2.2439024390243905,2.5365853658536586,0.20463414634145477,1.4835365853658538,0.05886597938143781,1
2020-01-02 09:33:32,1.7010309278350515,2.4329896907216493,0.05886597938143781,1.7898052691867126,0.05148148148146624,1
2020-01-02 09:33:33,5.0,3.074074074074074,0.05148148148146624,1.2493827160493827,1.5911764705882427,-1
2020-01-02 09:33:34,3.176470588235294,2.0,1.5911764705882427,1.319964349376114,0.0633333333333452,1
2020-01-02 09:33:35,1.3333333333333333,2.4444444444444446,0.0633333333333452,1.9444444444444444,0.05891891891891603,1
2020-01-02 09:33:36,4.108108108108108,2.7567567567567566,0.05891891891891603,1.7194621091679914,0.30937499999999457,-1
2020-01-02 09:33:37,2.6041666666666665,2.6875,0.30937499999999457,1.502336941721133,0.1706060606060484,1
2020-01-02 09:33:38,2.8484848484848486,1.4545454545454546,0.1706060606060484,1.0786556036556036,0.10400000000000448,1
2020-01-02 09:33:39,1.6571428571428573,1.6,0.10400000000000448,1.0666666666666667,0.9605555555555725,-1
2020-01-02 09:33:40,1.7777777777777777,2.0,0.9605555555555725,1.1111111111111112,0.978333333333334,-1
2020-01-02 09:33:41,6.966666666666667,1.7666666666666666,0.978333333333334,0.5784049284049284,0.4629729729729703,1
2020-01-02 09:33:42,2.3423423423423424,2.4954954954954953,0.4629729729729703,1.4897039897039897,1.4871604938271588,-1
2020-01-02 09:33:43,1.5555555555555556,1.7037037037037037,1.4871604938271588,1.2767489711934157,2.4851898734177027,-1
2020-01-02 09:33:44,3.0,1.2531645569620253,2.4851898734177027,0.8049789029535865,0.34466666666666773,1
2020-01-02 09:33:45,6.022222222222222,3.8,0.34466666666666773,1.2546666666666666,0.0791304347826084,1
2020-01-02 09:33:46,1.9565217391304348,1.2608695652173914,0.0791304347826084,0.8152173913043478,0.9961904761904783,-1
2020-01-02 09:33:47,6.333333333333333,3.8095238095238093,0.9961904761904783,1.01015873015873,0.14019230769230262,1
2020-01-02 09:33:48,2.076923076923077,1.6346153846153846,0.14019230769230262,1.1428113553113552,0.3128985507246332,-1
2020-01-02 09:33:49,2.4782608695652173,1.8985507246376812,0.3128985507246332,0.9288647342995169,0.15749999999999012,1
2020-01-02 09:33:50,1.9038461538461537,2.4615384615384617,0.15749999999999012,1.4690934065934065,0.10424242424242762,1
2020-01-02 09:33:51,2.484848484848485,6.212121212121212,0.10424242424242762,2.207070707070707,0.06052631578947548,1
2020-01-02 09:33:52,3.1578947368421053,32.8421052631579,0.06052631578947548,11.932456140350878,0.08551724137931,-1
2020-01-02 09:33:53,2.586206896551724,21.103448275862068,0.08551724137931,13.318390804597701,0.06800000000000636,1
2020-01-02 09:33:54,3.6,2.0,0.06800000000000636,0.8452380952380952,0.06750000000000256,1
2020-01-02 09:33:55,3.25,10.375,0.06750000000000256,4.575,0.05666666666667197,1
2020-01-02 09:33:56,1.0,7.333333333333333,0.05666666666667197,7.333333333333333,0.12666666666667098,-1
2020-01-02 09:33:57,1.7435897435897436,3.5641025641025643,0.12666666666667098,2.893874643874644,0.09266666666667334,1
2020-01-02 09:33:58,2.3666666666666667,1.6,0.09266666666667334,1.1467460317460316,0.11490196078431399,-1
2020-01-02 09:33:59,1.7843137254901962,1.8627450980392157,0.11490196078431399,1.2418300653594772,0.09918918918920192,1
2020-01-02 09:34:00,2.4054054054054053,2.054054054054054,0.09918918918920192,1.385135135135135,0.1799999999999987,-1
2020-01-02 09:34:01,2.2857142857142856,3.7142857142857144,0.1799999999999987,2.619047619047619,0.19333333333334224,-1
2020-01-02 09:34:02,3.3333333333333335,2.0833333333333335,0.19333333333334224,1.1851851851851851,0.17929487179486542,1
2020-01-02 09:34:03,2.980769230769231,4.487179487179487,0.17929487179486542,2.80224358974359,0.21914285714285028,-1
2020-01-02 09:34:04,3.142857142857143,4.4714285714285715,0.21914285714285028,2.4714285714285715,0.5861538461538564,-1
2020-01-02 09:34:05,5.346153846153846,7.75,0.5861538461538564,3.4134615384615383,0.346811594202904,1
2020-01-02 09:34:06,2.6884057971014492,4.050724637681159,0.346811594202904,2.8906108987630725,0.7417021276595736,-1
2020-01-02 09:34:07,4.702127659574468,4.861702127659575,0.7417021276595736,2.4564893617021277,0.6590588235294143,1
2020-01-02 09:34:08,4.705882352941177,5.105882352941176,0.6590588235294143,2.2345098039215685,0.3547619047619218,1
