sec,Bid_Price,Bid_Size,Offer_Price,Offer_Size,OB_IB,spread
2020-01-14 09:30:00,316.07,0.6931471805599453,317.07,0.6931471805599453,0.6931471805599453,0.6931471805599453
2020-01-14 09:30:02,316.07,0.6931471805599453,317.135,0.6931471805599453,0.6931471805599453,0.725130226412995
2020-01-14 09:30:05,316.4,0.9162907318741551,317.46,0.6931471805599453,0.5596157879354227,0.722705982801477
2020-01-14 09:30:14,316.71,0.9162907318741551,317.58,3.2188758248682006,2.9444389791664403,0.6259384308664977
2020-01-14 09:30:15,316.96,1.0986122886681098,317.58,3.2188758248682006,2.5649493574615367,0.4824261492442955
2020-01-14 09:30:16,316.34499999999997,0.8109302162163288,317.225,2.6026896854443837,2.3513752571634776,0.631271776841863
2020-01-14 09:30:24,316.12857142857143,0.8266785731844679,316.43142857142857,1.0986122886681098,0.9985288301111273,0.2645596550309271
2020-01-14 09:30:25,316.1869230769231,1.0185695809945732,316.3638461538461,1.1962507582320256,0.8690378470236095,0.1629034709368463
2020-01-14 09:30:28,316.246,1.0986122886681098,316.342,1.0986122886681098,0.6931471805599453,0.09166718852583237
2020-01-14 09:30:29,316.3383333333333,1.0986122886681098,316.71999999999997,0.8823891801984738,0.5355182363563623,0.3232904999191476
2020-01-14 09:30:30,316.47818181818184,1.0986122886681098,316.78636363636366,1.6094379124341003,1.0986122886681098,0.26863824810089704
2020-01-14 09:30:31,316.46,1.0986122886681098,316.595,1.0986122886681098,0.6931471805599453,0.12663265093338302
2020-01-14 09:30:32,316.62,1.252762968495368,316.82,1.0116009116784799,0.5596157879354227,0.182321556793957
2020-01-14 09:30:33,316.72,1.0986122886681098,317.06800000000004,0.8754687373538999,0.5306282510621704,0.2986220124901083
2020-01-14 09:30:35,316.87,1.0986122886681098,317.53,0.6931471805599453,0.4054651081081644,0.5068176023684327
2020-01-14 09:30:36,316.8975,1.0986122886681098,317.3975,0.8109302162163288,0.4855078157817008,0.4054651081081549
2020-01-14 09:30:38,316.905,1.0986122886681098,316.975,1.0986122886681098,0.6931471805599453,0.06765864847383499
2020-01-14 09:30:39,316.89,1.0986122886681098,316.945,1.0116009116784799,0.6286086594223741,0.05354076692803628
2020-01-14 09:30:40,316.9433333333333,1.0986122886681098,317.05,0.6931471805599453,0.4054651081081644,0.10135249426028549
2020-01-14 09:30:41,317.0025,1.0986122886681098,317.1975,1.0116009116784799,0.6286086594223741,0.1781461853834564
2020-01-14 09:30:43,316.74850000000004,0.9555114450274363,317.06149999999997,1.0986122886681098,0.8754687373538999,0.27231459532065655
2020-01-14 09:30:44,316.8025,0.9162907318741551,317.4275,0.8109302162163288,0.6931471805599453,0.48550781578169205
2020-01-14 09:30:47,317.01,1.4663370687934272,317.11,1.0986122886681098,0.5108256237659906,0.09531017980434553
2020-01-14 09:30:48,317.0142857142857,1.4213856809311607,317.0857142857143,1.1895840668738364,0.579818495252942,0.0689928714869591
2020-01-14 09:30:49,317.02,1.5404450409471488,317.09499999999997,1.0986122886681098,0.45953232937844024,0.07232066157964198
2020-01-14 09:30:50,317.01444444444445,1.3581234841531944,317.09666666666664,1.0986122886681098,0.5753641449035618,0.07901654031824279
2020-01-14 09:30:51,317.015,1.3862943611198906,317.09,1.0986122886681098,0.5596157879354227,0.07232066157961554
2020-01-14 09:30:52,317.02,1.6094379124341003,317.09,1.0986122886681098,0.4054651081081644,0.06765864847380842
2020-01-14 09:30:53,317.01666666666665,1.2992829841302609,317.1,1.0986122886681098,0.6061358035703156,0.08004270767357141
2020-01-14 09:30:54,316.994,1.2237754316221157,317.09,1.0986122886681098,0.6418538861723947,0.09166718852579592
2020-01-14 09:30:56,316.85999999999996,1.2039728043259361,317.0188888888889,1.0986122886681098,0.6931471805599453,0.1474616916764678
2020-01-14 09:30:57,316.84450000000004,1.252762968495368,316.933,1.2383742310432684,0.7359671777428735,0.08480060169246428
2020-01-14 09:30:58,316.7895,1.5260563034950492,316.883,1.4350845252893227,0.68687756754635,0.0893835611346779
2020-01-14 09:30:59,316.7475,1.0986122886681098,316.83,1.0116009116784799,0.6286086594223741,0.07927318089449106
2020-01-14 09:31:00,316.5951515151515,1.1478833376748925,316.7481818181818,1.157452788691043,0.8209805520698301,0.1423935228412029
2020-01-14 09:31:01,316.61,1.0986122886681098,316.7,0.6931471805599453,0.4054651081081644,0.08617769624102939
2020-01-14 09:31:02,316.61,1.0986122886681098,316.69666666666666,1.0986122886681098,0.6931471805599453,0.08311490671048635
2020-01-14 09:31:03,316.54,0.6931471805599453,316.71,1.0986122886681098,1.0986122886681098,0.15700374880962978
2020-01-14 09:31:04,316.53,1.0986122886681098,316.67833333333334,1.3437347467010947,0.8823891801984738,0.13831161579754322
2020-01-14 09:31:05,316.515,0.9162907318741551,316.625,1.0116009116784799,0.8649974374866045,0.10436001532422945
2020-01-14 09:31:06,316.586,1.0986122886681098,316.702,1.1631508098056809,0.7419373447293773,0.1097508639591163
2020-01-14 09:31:07,316.546,1.2809338454620642,316.668,0.8754687373538999,0.5877866649021191,0.11511280710049696
2020-01-14 09:31:08,316.5188888888889,0.9382696385929302,316.6477777777778,1.0608719606852626,0.8472978603872034,0.12123386481412446
2020-01-14 09:31:09,316.5275,1.0986122886681098,316.59749999999997,1.0986122886681098,0.6931471805599453,0.06765864847383499
2020-01-14 09:31:10,316.58,1.0986122886681098,316.6675,1.0986122886681098,0.6931471805599453,0.08388148398070733
