sec,Bid_Price,Bid_Size,Offer_Price,Offer_Size,OB_IB,spread
2020-01-02 09:30:03,295.7,0.6931471805599453,296.75,1.9459101490553132,1.9459101490553132,0.7178397931503223
2020-01-02 09:30:05,296.14,1.6094379124341003,296.75,1.791759469228055,0.8109302162163288,0.4762341789963801
2020-01-02 09:30:06,294.875,0.6931471805599453,296.435,1.5040773967762742,1.5040773967762742,0.940007258491472
2020-01-02 09:30:15,295.12,0.6931471805599453,295.775,0.9162907318741551,0.9162907318741551,0.5038010088290269
2020-01-02 09:30:17,295.44,0.6931471805599453,295.63,0.6931471805599453,0.6931471805599453,0.1739533071234361
2020-01-02 09:30:29,295.56545454545454,1.3397743454849977,295.7072727272727,1.213022639845854,0.618456287958356,0.13262188824168678
2020-01-02 09:30:30,295.615,1.0986122886681098,295.735,1.0986122886681098,0.6931471805599453,0.11332868530700724
2020-01-02 09:30:35,295.69875,1.0986122886681098,295.82,1.0986122886681098,0.6931471805599453,0.11444413439086552
2020-01-02 09:30:36,295.7271428571429,1.1676051601550612,295.86,1.0986122886681098,0.6931471805599453,0.12474288659145501
2020-01-02 09:30:37,295.73428571428576,1.0986122886681098,295.88428571428574,1.4213856809311607,0.9444616088408513,0.13976194237513892
2020-01-02 09:30:39,295.75,1.0986122886681098,295.84,1.0986122886681098,0.6931471805599453,0.08617769624102939
2020-01-02 09:30:42,295.5807142857143,1.0245043165143877,295.78357142857146,1.0986122886681098,0.7949298748698876,0.18469967919891042
2020-01-02 09:30:43,295.6275,1.1394342831883648,295.79625,1.0986122886681098,0.8109302162163288,0.15593480162075604
2020-01-02 09:30:44,295.65,1.0986122886681098,295.79,1.0986122886681098,0.6931471805599453,0.131028262406442
2020-01-02 09:30:45,295.7188888888889,1.0986122886681098,295.81111111111113,1.1700712526502546,0.7472144018302211,0.08821435682284846
2020-01-02 09:30:46,295.73,1.0986122886681098,295.805,1.3862943611198906,0.9162907318741551,0.07232066157961554
2020-01-02 09:30:47,295.7753846153846,1.0986122886681098,295.8484615384615,1.2636920390275583,0.8194409058842373,0.0705301508058453
2020-01-02 09:30:48,295.82,1.0986122886681098,295.9,0.6931471805599453,0.4054651081081644,0.07696104113611359
2020-01-02 09:30:49,295.7278571428572,1.0498221244986776,295.98214285714283,1.1676051601550612,0.8109302162163288,0.2265662585917185
