sec,Bid_Price,Bid_Size,Offer_Price,Offer_Size,OB_IB,spread
2020-01-21 09:30:02,316.31,0.6931471805599453,317.18,3.258096538021482,3.258096538021482,0.6259384308664977
2020-01-21 09:30:03,316.695,0.6931471805599453,317.18,1.9459101490553132,1.9459101490553132,0.39541477225467214
2020-01-21 09:30:17,317.08,1.0986122886681098,317.22,1.3862943611198906,0.9162907318741551,0.131028262406442
2020-01-21 09:30:22,317.15,1.0986122886681098,317.21000000000004,1.791759469228055,1.252762968495368,0.05826890812400473
2020-01-21 09:30:23,317.155,1.0986122886681098,317.2,0.6931471805599453,0.4054651081081644,0.04401688541676236
2020-01-21 09:30:24,317.004,1.1631508098056809,317.2,1.0296194171811581,0.7654678421395714,0.178982655528424
2020-01-21 09:30:25,317.09714285714284,1.122142786078304,317.2057142857143,1.3862943611198906,0.965080896043587,0.10307218513981285
2020-01-21 09:30:26,317.1711111111111,1.0608719606852626,317.24111111111114,1.1700712526502546,0.8232003088081431,0.06765864847382606
2020-01-21 09:30:27,317.17846153846153,1.0986122886681098,317.2476923076923,1.3470736479666094,0.8850381883700508,0.0669394826751037
2020-01-21 09:30:28,317.16833333333335,1.0986122886681098,317.24833333333333,1.0986122886681098,0.6931471805599453,0.07696104113611359
2020-01-21 09:30:29,317.14944444444444,1.2840155119994725,317.2472222222222,1.2205021062771466,0.7731898882334819,0.09328793442355945
2020-01-21 09:30:30,317.20727272727277,1.3156767939059373,317.2590909090909,1.213022639845854,0.6817184847363226,0.050520268407204263
2020-01-21 09:30:31,317.206,1.0986122886681098,317.26,0.6931471805599453,0.4054651081081644,0.052592450119178
2020-01-21 09:30:32,317.21,1.0986122886681098,317.28,1.0986122886681098,0.6931471805599453,0.06765864847380842
2020-01-21 09:30:34,317.23,1.2809338454620642,317.282,1.2237754316221157,0.7096764825111558,0.05069311431549473
2020-01-21 09:30:38,317.27,1.0986122886681098,317.88,0.6931471805599453,0.4054651081081644,0.4762341789963801
2020-01-21 09:30:40,317.325,1.6094379124341003,317.38,1.0986122886681098,0.4054651081081644,0.05354076692803628
2020-01-21 09:30:41,317.3375,1.252762968495368,317.51,0.9162907318741551,0.4855078157817008,0.1591382213382969
2020-01-21 09:30:43,317.35,1.0986122886681098,317.4,1.0986122886681098,0.6931471805599453,0.048790164169388694
2020-01-21 09:30:46,317.28181818181815,1.067840630001356,317.37454545454545,1.5533484457830566,1.11365016603265,0.08867665630869427
2020-01-21 09:30:47,317.2795238095238,1.2992829841302609,317.33761904761906,1.3981288187668934,0.8370413602200144,0.05647034648805957
2020-01-21 09:30:48,317.29,1.2039728043259361,317.35833333333335,1.1526795099383853,0.6931471805599453,0.066099801704532
2020-01-21 09:30:49,317.31,1.3862943611198906,317.37,1.0986122886681098,0.5596157879354227,0.05826890812397792
2020-01-21 09:30:51,317.1614285714286,1.1895840668738364,317.3335714285714,1.3121863889661687,0.8823891801984737,0.15883357548674243
2020-01-21 09:30:52,317.18666666666667,1.1526795099383853,317.43666666666667,1.252762968495368,0.9328200338253657,0.22314355131422486
2020-01-21 09:30:53,317.262,1.0986122886681098,317.328,1.2237754316221157,0.7884573603642703,0.06391332574364973
2020-01-21 09:30:54,317.12538461538463,1.0185695809945732,317.3023076923077,1.32687094064909,0.990398704027877,0.1629034709368463
2020-01-21 09:30:55,317.02799999999996,1.1631508098056809,317.173,1.33500106673234,0.8960880245566357,0.13540463700621694
2020-01-21 09:30:56,316.6933333333333,0.8472978603872034,317.14,1.0986122886681098,0.9808292530117263,0.36926205944419804
2020-01-21 09:30:57,317.01,1.2992829841302609,317.3566666666666,0.9808292530117263,0.5108256237659906,0.2976324033049541
2020-01-21 09:30:58,317.00888888888886,1.236762627148927,317.08888888888885,1.4663370687934272,0.9162907318741551,0.07696104113611935
2020-01-21 09:30:59,317.00666666666666,1.1349799328389845,317.08,1.0986122886681098,0.7205461547480596,0.07076907088819806
2020-01-21 09:31:00,316.9975,1.1786549963416462,317.28,1.4469189829363254,0.8994836135577737,0.24881129806277558
2020-01-21 09:31:01,316.97583333333336,1.1260112628562242,317.2108333333333,1.3437347467010947,0.9409833444645266,0.21107097007993628
2020-01-21 09:31:02,316.71090909090907,0.9343092373768334,317.00272727272727,1.4522523289116882,1.2484245668967697,0.25605066931064124
2020-01-21 09:31:03,316.27,0.6931471805599453,316.9,1.0986122886681098,1.0986122886681098,0.4885800148186856
2020-01-21 09:31:04,316.27,0.6931471805599453,316.86,1.2237754316221157,1.2237754316221157,0.46373401623214594
2020-01-21 09:31:06,316.74,1.0986122886681098,316.855,1.3862943611198906,0.9162907318741551,0.10885440491209024
2020-01-21 09:31:07,316.74,1.0986122886681098,316.83000000000004,1.0986122886681098,0.6931471805599453,0.08617769624103977
2020-01-21 09:31:08,316.27,0.6931471805599453,316.77,1.6094379124341003,1.6094379124341003,0.4054651081081644
2020-01-21 09:31:09,316.0,0.6931471805599453,316.755,1.3862943611198906,1.3862943611198906,0.5624688569178347
2020-01-21 09:31:11,316.495,0.9162907318741551,316.7475,1.0986122886681098,0.9162907318741551,0.225141553976881
2020-01-21 09:31:12,316.20666666666665,0.8472978603872034,316.84999999999997,0.9808292530117263,0.8472978603872034,0.4967266993864905
2020-01-21 09:31:13,316.0,0.7884573603642703,316.796,1.2237754316221157,1.0986122886681098,0.5855619698800099
2020-01-21 09:31:14,316.2,0.9555114450274363,317.024,1.0296194171811581,0.8329091229351039,0.601031891652134
2020-01-21 09:31:15,316.54,0.6931471805599453,317.09399999999994,1.2809338454620642,1.2809338454620642,0.44083225194543874
2020-01-21 09:31:17,316.3,0.6931471805599453,316.85,1.2237754316221157,1.2237754316221157,0.4382549309311626
2020-01-21 09:31:19,316.78444444444443,1.3581234841531944,317.06444444444446,1.0216512475319812,0.5436154465889816,0.24686007793154402
2020-01-21 09:31:20,316.8725,1.3862943611198906,317.1325,1.0116009116784799,0.5232481437645479,0.23111172096336813
2020-01-21 09:31:21,316.88428571428574,1.1451323043030026,317.02500000000003,1.3682758556172123,0.8724881092157621,0.13165463261166777
2020-01-21 09:31:22,316.9164285714286,1.3121863889661687,317.3121428571429,0.9718605830289658,0.5493592877682336,0.3334063169993704
2020-01-21 09:31:23,317.01,1.2039728043259361,317.2733333333333,1.0986122886681098,0.672093771362113,0.23375373042623063
2020-01-21 09:31:25,317.08681818181816,1.3748656652962679,317.61318181818183,0.84078317936601,0.4130123137435472,0.42288819829108354
2020-01-21 09:31:27,317.135,0.9932517730102834,317.456,1.1939224684724346,0.8329091229351039,0.2783890255401953
2020-01-21 09:31:28,317.15,1.0986122886681098,317.26,1.0986122886681098,0.6931471805599453,0.10436001532425505
2020-01-21 09:31:30,317.19,1.3862943611198906,317.59749999999997,0.9162907318741551,0.44628710262841953,0.3418150810317076
2020-01-21 09:31:31,317.1815789473684,1.0986122886681098,317.48894736842107,1.0445450673978338,0.8050650967639307,0.26801627789883886
2020-01-21 09:31:32,316.975,0.6931471805599453,317.315,1.0986122886681098,1.0986122886681098,0.29266961396282254
2020-01-21 09:31:33,317.116,0.9555114450274363,317.256,1.33500106673234,1.0296194171811581,0.13102826240639212
2020-01-21 09:31:35,317.16,1.0986122886681098,317.25,1.3862943611198906,0.9162907318741551,0.08617769624102939
2020-01-21 09:31:37,316.82500000000005,0.6931471805599453,317.195,1.6094379124341003,1.6094379124341003,0.3148107398400161
2020-01-21 09:31:38,316.54,0.6931471805599453,317.1311111111111,1.2992829841302609,1.2992829841302609,0.4644325841962718
2020-01-21 09:31:39,316.28,0.6931471805599453,317.14,1.0986122886681098,1.0986122886681098,0.6205764877251325
